0,0.191559147
1.00E-05,0.190195252
2.00E-05,0.188841137
3.00E-05,0.187496802
4.00E-05,0.186162246
5.00E-05,0.184837469
6.00E-05,0.183522471
7.00E-05,0.18221725
8.00E-05,0.180921805
9.00E-05,0.179636135
1.00E-04,0.178360239
1.10E-04,0.177094114
1.20E-04,0.175837759
1.30E-04,0.174591172
1.40E-04,0.173354349
1.50E-04,0.172127288
1.60E-04,0.170909984
1.70E-04,0.169702434
1.80E-04,0.168504633
1.90E-04,0.167316577
2.00E-04,0.166138258
2.10E-04,0.164969671
2.20E-04,0.16381081
2.30E-04,0.162661666
2.40E-04,0.161522232
2.50E-04,0.160392498
2.60E-04,0.159272454
2.70E-04,0.158162092
2.80E-04,0.157061398
2.90E-04,0.155970361
3.00E-04,0.154888968
3.10E-04,0.153817206
3.20E-04,0.15275506
3.30E-04,0.151702514
3.40E-04,0.150659551
3.50E-04,0.149626156
3.60E-04,0.148602308
3.70E-04,0.147587989
3.80E-04,0.146583178
3.90E-04,0.145587853
4.00E-04,0.144601993
4.10E-04,0.143625574
4.20E-04,0.142658571
4.30E-04,0.141700958
4.40E-04,0.140752709
4.50E-04,0.139813795
4.60E-04,0.138884188
4.70E-04,0.137963857
4.80E-04,0.13705277
4.90E-04,0.136150896
5.00E-04,0.1352582
5.10E-04,0.134374648
5.20E-04,0.133500204
5.30E-04,0.132634829
5.40E-04,0.131778487
5.50E-04,0.130931136
5.60E-04,0.130092737
5.70E-04,0.129263248
5.80E-04,0.128442624
5.90E-04,0.127630823
6.00E-04,0.126827798
6.10E-04,0.126033503
6.20E-04,0.125247889
6.30E-04,0.124470909
6.40E-04,0.123702512
6.50E-04,0.122942646
6.60E-04,0.12219126
6.70E-04,0.1214483
6.80E-04,0.120713712
6.90E-04,0.11998744
7.00E-04,0.119269428
7.10E-04,0.118559617
7.20E-04,0.117857951
7.30E-04,0.117164368
7.40E-04,0.116478809
7.50E-04,0.115801213
7.60E-04,0.115131516
7.70E-04,0.114469656
7.80E-04,0.113815569
7.90E-04,0.11316919
8.00E-04,0.112530454
8.10E-04,0.111899293
8.20E-04,0.111275642
8.30E-04,0.110659432
8.40E-04,0.110050595
8.50E-04,0.109449062
8.60E-04,0.108854762
8.70E-04,0.108267627
8.80E-04,0.107687584
8.90E-04,0.107114564
9.00E-04,0.106548494
9.10E-04,0.105989301
9.20E-04,0.105436915
9.30E-04,0.104891261
9.40E-04,0.104352266
9.50E-04,0.103819857
9.60E-04,0.10329396
9.70E-04,0.102774502
9.80E-04,0.102261408
9.90E-04,0.101754603
1.00E-03,0.101254014
1.01E-03,0.100759566
1.02E-03,0.100271185
1.03E-03,9.98E-02
1.04E-03,9.93E-02
1.05E-03,9.88E-02
1.06E-03,9.84E-02
1.07E-03,9.79E-02
1.08E-03,9.75E-02
1.09E-03,9.70E-02
1.10E-03,9.66E-02
1.11E-03,9.61E-02
1.12E-03,9.57E-02
1.13E-03,9.53E-02
1.14E-03,9.49E-02
1.15E-03,9.44E-02
1.16E-03,9.40E-02
1.17E-03,9.36E-02
1.18E-03,9.32E-02
1.19E-03,9.28E-02
1.20E-03,9.24E-02
1.21E-03,9.20E-02
1.22E-03,9.17E-02
1.23E-03,9.13E-02
